#! FIELDS time dist coordNa opes_d.bias opes_d.rct opes_d.zed opes_d.neff opes_d.nker opes_c.bias opes_c.rct opes_c.zed opes_c.neff opes_c.nker uwall.bias uwall.force2
 34.000000 8.377627 6.392231 -6.149905 -1.503140 0.122617 15.431158 14.000000 -2.555177 0.058027 0.168950 14.376239 10.000000 0.000000 0.000000
 35.000000 8.786824 5.073209 -9.316680 -1.570302 0.114452 15.467390 15.000000 -2.922805 0.009238 0.169070 14.604303 10.000000 0.000000 0.000000
 36.000000 8.984367 6.038611 -8.709662 -1.634688 0.107367 15.513548 16.000000 3.463966 0.203385 0.168251 15.319816 10.000000 0.000000 0.000000
 37.000000 8.894028 5.246625 -6.232334 -1.690558 0.107688 15.635975 16.000000 -2.895462 0.156253 0.168888 15.540170 10.000000 0.000000 0.000000
 38.000000 7.858221 6.039871 -6.660424 -1.746415 0.107672 15.739979 16.000000 3.546783 0.334766 0.168328 16.274699 10.000000 0.000000 0.000000
 39.000000 7.581156 6.212148 -6.975589 -1.801719 0.107615 15.832211 16.000000 1.718031 0.380562 0.192185 17.193501 11.000000 0.000000 0.000000
 40.000000 7.353787 6.787533 -2.410692 -1.814933 0.107272 16.337738 16.000000 -7.544040 0.321569 0.192160 17.228313 11.000000 0.000000 0.000000
 41.000000 8.014836 7.166640 -5.983014 -1.863625 0.101352 16.475588 17.000000 -8.827332 0.263015 0.192149 17.249215 11.000000 0.000000 0.000000
 42.000000 8.713699 6.798307 -5.405357 -1.908003 0.101366 16.648423 17.000000 -6.697414 0.207965 0.192104 17.298008 11.000000 0.000000 0.000000
 43.000000 7.832994 6.797597 -4.049813 -1.940888 0.101702 16.937546 17.000000 -5.976072 0.155478 0.192037 17.362993 11.000000 0.000000 0.000000
 44.000000 8.396751 6.705657 -4.076131 -1.972974 0.101673 17.225943 17.000000 -5.218934 0.105987 0.192026 17.450685 11.000000 0.000000 0.000000
 45.000000 8.114231 6.999418 -4.327082 -2.006319 0.101528 17.490652 17.000000 -6.609674 0.054915 0.176463 17.501488 12.000000 0.000000 0.000000
 46.000000 7.326208 5.932447 -0.691416 -1.969751 0.101821 18.345031 17.000000 3.343701 0.196139 0.176881 18.362797 12.000000 0.000000 0.000000
 47.000000 7.565586 4.809555 -2.746727 -1.983699 0.102095 18.818720 17.000000 -4.879281 0.150552 0.176910 18.460578 12.000000 0.000000 0.000000
 48.000000 9.002316 5.059431 -4.730449 -2.017913 0.102028 19.053024 17.000000 -2.844997 0.114709 0.176867 18.675249 12.000000 0.010731 85.848881
 49.000000 6.735020 4.494711 -2.430039 -2.025522 0.098815 19.586470 18.000000 -6.640137 0.067708 0.163616 18.724504 13.000000 0.000000 0.000000
