LAMMPS data file via write_data, version 23 Jun 2022, timestep = 2500000

650 atoms
4 atom types
432 bonds
1 bond types
216 angles
1 angle types

0.12622048752526993 18.473779512474515 xlo xhi
0.12622048752526993 18.473779512474515 ylo yhi
0.12622048752526993 18.473779512474515 zlo zhi

Masses

1 15.9994
2 1.008
3 22.9898
4 35.453

Pair Coeffs # lj/charmm/coul/long

1 0.1521 3.1507 0.1521 3.1507
2 0.046 0.4 0.046 0.4
3 0.352642 2.15954 0.352642 2.15954
4 0.012785 4.83045 0.012785 4.83045

Bond Coeffs # harmonic

1 450 0.9572

Angle Coeffs # harmonic

1 55 104.52

Atoms # full

87 29 2 0.417 3.6908269775761564 7.1208507825345695 4.958675880007747 -4 -1 2
156 52 2 0.417 8.044409195442448 6.947918477006079 6.207683611372617 -3 -6 -3
509 170 2 0.417 5.709010189157465 5.227347008614279 6.757118044310217 5 -7 11
293 98 2 0.417 5.0348461360548376 7.3130380701828255 8.545581185459321 4 -1 1
412 138 1 -0.834 2.0172991670327853 0.8865217623243007 8.884646020450026 -1 0 0
508 170 1 -0.834 5.961240702005087 4.625277515383525 6.057029546323439 5 -7 11
650 218 4 -1 0.8557102574512291 2.266477885783525 5.487778229607921 -6 2 3
290 97 2 0.417 7.148346602598136 7.127030256669573 8.053410034728815 2 6 -4
330 110 2 0.417 4.978464587172868 1.5884034483074092 8.548273328176718 2 -5 1
510 170 2 0.417 5.130630958379954 4.309460235574676 5.701250440897516 5 -7 11
314 105 2 0.417 3.97563977681938 0.5496038433065287 7.145519037874262 6 3 1
414 138 2 0.417 2.5593971717331985 1.5739310942805251 8.497567181898674 -1 0 0
623 208 2 0.417 0.2474048223018842 2.9762380490105924 7.544731126251599 6 -1 4
155 52 2 0.417 8.435228006323229 6.403469745197815 4.850211163250658 -3 -6 -3
383 128 2 0.417 2.253866868728654 0.6560799083811393 4.7243142141316135 7 4 -4
311 104 2 0.417 8.8947652798096 1.361234933972484 10.968726757094052 -3 3 -2
239 80 2 0.417 5.110276257179727 2.7131339173471876 11.476011057639667 -4 -2 2
2 1 2 0.417 0.3339129207266477 7.812908641649936 11.630822748044457 5 2 3
271 91 1 -0.834 3.615401547603336 6.095155426928632 13.857037277862496 -2 2 -2
473 158 2 0.417 0.6261199893091753 6.549597865778128 9.789538316832498 1 -3 1
545 182 2 0.417 2.485615723953836 2.12066297257509 11.72279625797102 -1 4 7
618 206 2 0.417 6.36370406854439 6.234005087096203 10.045079211488167 -1 -4 0
481 161 1 -0.834 7.616069285678175 7.880079371468414 10.94573385874025 3 -1 4
544 182 1 -0.834 1.5684548980353772 2.349071325380907 11.874050468250864 -1 4 7
483 161 2 0.417 8.315918977468256 8.406054989427242 10.55870396596339 3 -1 4
617 206 2 0.417 5.38070583683459 5.164352129381702 10.471051205513515 -1 -4 0
213 71 2 0.417 9.105691243161377 5.098812461662633 11.03314838670448 -5 -4 -3
28 10 1 -0.834 3.486665534123552 5.9424476278801714 10.351960367234417 5 1 2
238 80 1 -0.834 4.193254596193269 2.6053650572963067 11.728377963462393 -4 -2 2
81 27 2 0.417 6.3810136817970955 2.3889414704114773 9.694878807206996 -2 4 -3
211 71 1 -0.834 9.024582341501732 4.857015383893631 11.955746549537986 -5 -4 -3
310 104 1 -0.834 8.573167538064311 0.5843153986245424 11.42611399015672 -3 3 -2
210 70 2 0.417 5.824124549044277 7.927767342353416 11.459207282456802 2 -2 0
30 10 2 0.417 2.6258503733572423 6.338924234321278 10.217663050189937 5 1 2
482 161 2 0.417 7.655923570912339 8.078693714954541 11.881252963644236 3 -1 4
79 27 1 -0.834 7.154870619954189 2.951153798267388 9.730859322410758 -2 4 -3
472 158 1 -0.834 1.164793780047432 7.28875150285207 10.071875952431931 1 -3 1
273 91 2 0.417 3.7944431539684236 6.8048914477549 13.2402304251463 -2 2 -2
80 27 2 0.417 6.806480856122644 3.8295075182181337 9.883670799890991 -2 4 -3
474 158 2 0.417 0.884985940925115 8.015864638346601 9.51577689847577 1 -3 1
29 10 2 0.417 3.9385977791943314 6.544522714565426 10.943141289149809 5 1 2
208 70 1 -0.834 4.933918888319254 7.753578754848123 11.76486096343085 2 -2 0
212 71 2 0.417 8.08112580573822 4.833672262381377 12.115673925714336 -5 -4 -3
209 70 2 0.417 4.4385564257890335 8.53483456013368 11.518919317245267 2 -2 0
328 110 1 -0.834 4.951268600294222 1.2236355105160337 9.43282781118068 2 -5 1
546 182 2 0.417 1.603701362978192 3.1435179063746435 12.406821151005477 -1 4 7
616 206 1 -0.834 6.265196530626987 5.2853054584936014 10.125684114170861 -1 -4 0
207 69 2 0.417 0.19208790903257947 3.2957278958407668 11.354645423609314 6 0 7
240 80 2 0.417 4.205047791385993 2.6146955275134665 12.685459901274713 -4 -2 2
329 110 2 0.417 4.19388012897632 1.6422890126895524 9.841880224011788 2 -5 1
111 37 2 0.417 5.591608840774739 5.367891022753748 13.475512273693129 -4 -3 4
647 216 2 0.417 1.9947467117837592 5.0471689775793545 13.751397870035587 -5 -3 -5
568 190 1 -0.834 7.959115350670791 7.296260986670523 13.846376232283546 4 7 -1
109 37 1 -0.834 6.487849195253091 5.079641840035422 13.302602701048748 -4 -3 4
180 60 2 0.417 3.397600367472531 4.041997869381951 9.67280145035949 5 6 5
312 104 2 0.417 9.034774727422704 0.5912118827872944 12.264626867174373 -3 3 -2
646 216 1 -0.834 1.2073831910316988 4.608855997276295 13.428640373859556 -5 -3 -5
332 111 2 0.417 8.977946940750572 3.613586972465067 9.549909572212638 -3 -3 1
110 37 2 0.417 6.581790098321557 4.2719014535898046 13.807541029313697 -4 -3 4
569 190 2 0.417 7.55840576861673 6.524107458239896 13.447073244451683 4 7 -1
648 216 2 0.417 0.4831106489340584 5.103455345553388 13.812088816235814 -5 -3 -5
520 174 1 -0.834 5.609053310094187 2.6610659323655814 14.150322060666522 2 7 -5
217 73 1 -0.834 3.041304043789067 4.4876067526870065 17.544183854304062 -2 -4 -4
452 151 2 0.417 5.799166566831191 9.280433190886448 15.75101670534636 -3 0 1
152 51 2 0.417 7.863274842199099 1.6255278048856683 17.61529090208706 6 1 5
451 151 1 -0.834 6.297342730263263 8.465004413797164 15.695085715827405 -3 0 1
526 176 1 -0.834 1.709897772237987 2.6659317347196185 15.859094401204153 3 3 1
521 174 2 0.417 5.7827313860176135 1.755855909640624 13.892129636622961 2 7 -5
522 174 2 0.417 5.133795496165113 2.587587602977577 14.977947196620912 2 7 -5
10 4 1 -0.834 4.270747258981832 6.708084344705566 16.515983754208236 1 1 -4
151 51 1 -0.834 7.425058788558267 2.4757098062157863 17.57801764041436 6 1 5
601 201 1 -0.834 9.23476169813384 9.231466331967553 17.824164473393928 2 -3 -2
571 191 1 -0.834 4.2557876244596375 1.5484611896824623 16.346747703645526 4 -5 -3
153 51 2 0.417 6.647527707677889 2.321611558190062 17.041425595311736 6 1 5
572 191 2 0.417 4.32806488402188 0.6021977023415428 16.22187460202899 4 -5 -3
573 191 2 0.417 3.316430190200497 1.7072062662634573 16.439696653574792 4 -5 -3
570 190 2 0.417 7.307998135263094 7.60613007948637 14.475867792425529 4 7 -1
134 45 2 0.417 0.6788940809955097 8.609323119431533 17.146365633233057 -5 -2 0
453 151 2 0.417 7.138071353797598 8.668822992702413 16.104799293460292 -3 0 1
527 176 2 0.417 1.3700561566641902 2.5172438951238285 14.976693434310851 3 3 1
528 176 2 0.417 0.9974122304888052 2.3972503893126325 16.43910009786791 3 3 1
140 47 2 0.417 2.725421196542202 9.1251065529501 17.76652122006542 0 -1 1
139 47 1 -0.834 3.543539785713022 9.20994288025709 17.276912030918922 0 -1 1
125 42 2 0.417 8.6634671272817 3.915971841478324 16.5229619939502 -5 -2 -1
197 66 2 0.417 8.82132753159318 7.472670186279055 17.79102409393802 -3 6 2
218 73 2 0.417 2.7649106585720333 3.985872310016792 16.7773063078688 -2 -4 -4
126 42 2 0.417 9.205768696315083 5.316242689834692 16.715434730605608 -5 -2 -1
12 4 2 0.417 3.9869299257589965 7.519101764217661 16.93780221383748 1 1 -4
219 73 2 0.417 3.5260663325067103 5.2299247012294465 17.18334930659405 -2 -4 -4
272 91 2 0.417 3.6823969517692046 6.504357029151569 14.719764093697835 -2 2 -2
11 4 2 0.417 5.187218425002813 6.864124530535479 16.288027259166117 1 1 -4
135 45 2 0.417 0.6489376986274198 9.085121415736216 15.70948922317343 -5 -2 0
196 66 1 -0.834 8.488602513991598 6.59106316729091 17.95923589680351 -3 6 2
133 45 1 -0.834 0.1466652887577915 8.582978538474414 16.351211253873743 -5 -2 0
625 209 1 -0.834 7.635441012926136 12.80492322615977 1.9942052132518366 3 6 0
130 44 1 -0.834 7.574680307821094 17.818153715604968 1.3919920669078032 -8 -7 -1
234 78 2 0.417 4.472748961682022 11.866509491746408 4.101143045615673 4 2 -9
233 78 2 0.417 3.1190303188108324 11.829496171619269 3.424407530393897 4 2 -9
261 87 2 0.417 2.560953335358892 13.980716374815545 2.6360818424596846 -10 -3 3
603 201 2 0.417 9.251672286942021 9.370161218827393 0.4235531114739108 2 -3 -1
323 108 2 0.417 3.5781209542911716 16.23160727698295 3.240417701900333 2 -3 2
382 128 1 -0.834 2.840477359188933 18.3295832963588 4.381139169274718 7 3 -4
371 124 2 0.417 7.564415729381526 9.655130357487725 2.8334453364279675 1 1 5
427 143 1 -0.834 8.494497327537935 15.192574891692017 2.803233709117994 0 -1 1
322 108 1 -0.834 3.1591703560926403 16.086790299019903 2.392042393444095 2 -3 2
242 81 2 0.417 1.1793604616249174 17.963988294799698 1.1040564752945434 -7 -4 -3
379 127 1 -0.834 6.183933438821681 13.06338526380076 4.384827741526469 -7 1 2
372 124 2 0.417 7.816726462266331 11.003397108043817 2.192811883959507 1 1 5
370 124 1 -0.834 8.188791019577753 10.125929723312339 2.2814169035447933 1 1 5
381 127 2 0.417 6.79482700858094 12.64869541707158 3.775669941558768 -7 1 2
259 87 1 -0.834 2.4810223280383763 13.284969788418627 1.983563952482931 -10 -3 3
627 209 2 0.417 7.827372963665275 12.91617854875168 1.0630679994978263 3 6 0
263 88 2 0.417 2.8460513297124095 9.85764906450487 3.891569523222613 -4 6 -4
587 196 2 0.417 6.501403333820997 15.136104017349012 2.3085054511856447 6 -5 -4
132 44 2 0.417 7.869374091725677 17.989538551763804 0.49755663339424216 -8 -7 -1
589 197 1 -0.834 7.484106958288392 17.342544782066206 4.590199888034266 6 -2 1
250 84 1 -0.834 4.440161875998392 11.243177944268886 0.2326047688655387 5 -5 -1
241 81 1 -0.834 1.2448418229047604 17.07693020274986 0.7504013642446589 -7 -4 -3
232 78 1 -0.834 3.6416806786976115 11.391606143223987 4.0962118023170975 4 2 -9
428 143 2 0.417 8.389810035173184 16.143947996449718 2.8159481553551333 0 -1 1
588 196 2 0.417 6.317783469265842 16.3389980917715 1.4078253212411904 6 -5 -4
324 108 2 0.417 3.8751447098930103 16.138627478329532 1.758855430123632 2 -3 2
586 196 1 -0.834 5.922915386250647 15.497715288701178 1.6370733233359636 6 -5 -4
251 84 2 0.417 4.031650919465945 11.260645363273493 1.098079067549547 5 -5 -1
626 209 2 0.417 7.757702391455189 13.676625059080038 2.3702643363900013 3 6 0
243 81 2 0.417 1.8124438686593116 16.614138991677844 1.366748830418961 -7 -4 -3
252 84 2 0.417 4.894621870644333 12.082876552006464 0.16474508778643626 5 -5 -1
590 197 2 0.417 6.909720865016118 17.80965692385365 3.9834719878743945 6 -2 1
260 87 2 0.417 1.799590506375024 13.593306958681016 1.3862275523707865 -10 -3 3
384 128 2 0.417 2.3068559329272724 17.845066226107463 3.751279459572784 7 3 -4
491 164 2 0.417 5.404171577663261 14.311155592460565 0.5378607074000846 -2 2 2
229 77 1 -0.834 0.9263114519700799 13.244187172081764 4.430871366202989 1 -3 -1
68 23 2 0.417 0.8534321915907934 9.441082033998113 4.604376711965363 4 -7 1
230 77 2 0.417 0.2720062772189422 13.251499761663306 3.73225624300771 1 -3 -1
443 148 2 0.417 0.13852980478439747 14.740821318954781 1.8728126237070661 3 -5 3
392 131 2 0.417 9.241517651936217 11.060415585378664 4.248273828058044 -3 0 4
204 68 2 0.417 8.545097617055603 15.475110790297986 7.361600740231693 1 2 0
221 74 2 0.417 5.1702367165443155 11.341704341446444 6.608150549606855 -5 -1 -1
220 74 1 -0.834 4.420747342178137 10.75375548032211 6.702031920651594 -5 -1 -1
315 105 2 0.417 3.28399542318488 18.050903725173765 6.097965342748758 6 2 1
231 77 2 0.417 0.7878075951071879 12.410689146134214 4.880681957906257 1 -3 -1
224 75 2 0.417 1.7858712833063666 14.174961318271171 5.791917384387342 3 4 -7
339 113 2 0.417 0.9023623322393396 9.919680320369675 8.771866104834718 -3 -3 -5
373 125 1 -0.834 4.5348718171749365 15.618462185501901 4.832557606966045 3 4 0
592 198 1 -0.834 6.346740189632899 12.820643000956666 7.280121512057682 1 -1 -5
222 74 2 0.417 4.141400666410561 10.575747836461538 5.803972584252288 -5 -1 -1
268 90 1 -0.834 7.214951406538703 17.77643923945157 9.267163939358957 -3 1 -2
433 145 1 -0.834 5.838302065804127 15.471067623072257 7.946145654294886 -1 -1 1
21 7 2 0.417 3.244383756192107 16.899672783537607 8.28286042471113 0 7 3
313 105 1 -0.834 3.5588399273781754 18.04543903746853 7.014841994191168 6 2 1
434 145 2 0.417 6.559992758568283 16.024585225728742 8.24449543602263 -1 -1 1
593 198 2 0.417 6.103295190191737 13.66084218620774 7.668749812080009 1 -1 -5
435 145 2 0.417 5.077800560432703 15.783378004159934 8.436381942336526 -1 -1 1
70 24 1 -0.834 2.6129538205749436 12.530893391174617 8.174491165679719 -4 -3 0
228 76 2 0.417 4.115535645418664 9.52449543987138 7.934609584242519 -6 8 4
223 75 1 -0.834 2.5345193424076355 14.475197769720832 6.307297269551658 3 4 -7
374 125 2 0.417 4.559501955601577 15.93200554947893 5.7366127967867016 3 4 0
380 127 2 0.417 6.54501597537365 12.876365909212645 5.251358174950743 -7 1 2
203 68 2 0.417 8.324297176591003 16.24660790850167 8.645319827320014 1 2 0
591 197 2 0.417 7.582911578866251 17.93761298603799 5.333411486362016 6 -2 1
67 23 1 -0.834 0.2896405000226389 9.741429471115081 5.317231720420741 4 -7 1
225 75 2 0.417 3.113605479679023 14.89185335444178 5.669104873555681 3 4 -7
71 24 2 0.417 3.185590449685842 11.96846367854364 7.6529623644298 -4 -3 0
471 157 2 0.417 7.952847133021651 15.738604382175474 5.118521901643899 0 -3 4
72 24 2 0.417 2.5067315464535294 13.321605060084458 7.645601651856527 -4 -3 0
338 113 2 0.417 1.00095218284423 9.550170264152502 7.30706663192579 -3 -3 -5
505 169 1 -0.834 0.5926308886714253 15.708750614008455 7.971230735441064 -2 -1 -2
469 157 1 -0.834 8.440091278627182 15.073539539939198 5.604849061666929 0 -3 4
594 198 2 0.417 7.078484436348387 12.512079775557286 7.814509956184332 1 -1 -5
506 169 2 0.417 1.2686856223624796 15.306317823324363 7.42604292974242 -2 -1 -2
507 169 2 0.417 1.075326341918196 16.116032508823547 8.6905070471146 -2 -1 -2
202 68 1 -0.834 8.90241323690241 15.59977824346443 8.240813844716076 1 2 0
470 157 2 0.417 8.589922996633616 14.373375783565242 4.969590749255064 0 -3 4
19 7 1 -0.834 3.3069638824457037 16.309112316993577 9.033562893183277 0 7 3
375 125 2 0.417 5.239116493920351 14.972040087157172 4.783467699114204 3 4 0
171 57 2 0.417 8.2013535020478 14.132145011554009 8.949093171564929 3 -6 2
641 214 2 0.417 1.5719870156144804 18.107738051684848 10.193478537265284 -6 -4 -1
325 109 1 -0.834 0.5068433958397212 16.457858702099074 13.34370698917021 -3 -4 -3
499 167 1 -0.834 1.1647884536684023 11.656512906877108 10.392512263676768 -1 -9 -5
353 118 2 0.417 3.6925362739388725 14.742842182508147 9.909093460853253 -1 -9 3
358 120 1 -0.834 6.063024409255858 14.486365238742039 11.64940025650369 -2 -2 -1
306 102 2 0.417 4.294371923022646 10.34191409801698 10.31084328877172 1 -5 -1
308 103 2 0.417 7.911162106413914 17.176335786593267 11.965486690956814 0 0 0
352 118 1 -0.834 3.8584507400173194 13.86622906501891 10.255870002458938 -1 -9 3
501 167 2 0.417 1.8459805405796392 11.584289863449774 11.061087752972833 -1 -9 -5
309 103 2 0.417 6.936330878876276 16.079719756823046 12.33835742365508 0 0 0
105 35 2 0.417 7.894351712207279 10.741240074842601 13.220486094544782 7 0 -2
466 156 1 -0.834 6.62662776538754 10.984076396568307 10.10073546915652 -1 1 6
387 129 2 0.417 2.856618996137552 13.759231587306797 11.811155151776079 -6 -1 0
307 103 1 -0.834 7.543583002362222 16.714281319439188 12.718894362585791 0 0 0
500 167 2 0.417 1.6439595914083474 11.797106154856161 9.575896862902306 -1 -9 -5
642 214 2 0.417 1.1364015097237496 17.474990970461157 11.49800588854841 -6 -4 -1
468 156 2 0.417 6.8472688640886235 11.827482759680857 9.705494897000822 -1 1 6
360 120 2 0.417 5.360609642958153 14.068921882810292 11.150815661982264 -2 -2 -1
104 35 2 0.417 6.8767876341187515 10.708750110397837 12.10003843725592 7 0 -2
640 214 1 -0.834 1.615393895967549 17.290571299648455 10.690053211916437 -6 -4 -1
170 57 2 0.417 8.81587349627554 12.92934033044306 9.632848433039458 3 -6 2
386 129 2 0.417 1.4097953054950954 13.896231924295343 12.235215649952902 -6 -1 0
103 35 1 -0.834 7.039035188182938 10.381826971743068 12.984927610598076 7 0 -2
467 156 2 0.417 7.416961132027923 10.454788211649007 9.993688556327694 -1 1 6
304 102 1 -0.834 4.079269642738543 10.777765787615095 11.135462219564435 1 -5 -1
305 102 2 0.417 4.876641605137025 11.251825410586312 11.371465075538925 1 -5 -1
20 7 2 0.417 2.742718308613991 16.704786215741844 9.697867972251938 0 7 3
458 153 2 0.417 3.390370665597432 16.499110305339762 13.040319162487226 -1 -4 0
354 118 2 0.417 3.405844122671382 13.279012791065858 9.650431025119158 -1 -9 3
639 213 2 0.417 8.898755021764266 13.474941906748224 12.77379249444551 -5 -5 -2
385 129 1 -0.834 2.268403621042025 13.616525613825043 12.55268710136198 -6 -1 0
457 153 1 -0.834 4.238757189640962 16.473336319101815 13.482821974703484 -1 -4 0
459 153 2 0.417 4.580376869870864 15.598897173278964 13.296047501803308 -1 -4 0
637 213 1 -0.834 8.470683172539992 12.938146722630659 13.440753866325931 -5 -5 -2
359 120 2 0.417 6.855376771749849 14.308711176642927 11.14259786502185 -2 -2 -1
416 139 2 0.417 4.403266538151389 11.615644443839708 13.356712444615976 2 -1 1
615 205 2 0.417 6.697762553213925 17.965270955160086 13.486556007039463 5 3 1
169 57 1 -0.834 7.97795438370261 13.287220935385347 9.339513927385847 3 -6 2
326 109 2 0.417 0.1503011955758499 15.613357025512657 13.068158990478517 -3 -4 -3
269 90 2 0.417 7.690590020409107 17.986599612879623 10.070801009621036 -3 1 -2
614 205 2 0.417 5.212565981048474 17.86980292248697 13.76399453113282 5 3 1
270 90 2 0.417 6.316310083483587 18.057323651706408 9.439732134907224 -3 1 -2
415 139 1 -0.834 4.787608266379417 11.758838122181315 14.22158747958848 2 -1 1
606 202 2 0.417 3.664939017158478 12.34380916500092 17.18293710888545 -5 -4 -3
410 137 2 0.417 5.496138791697307 16.831838120776553 16.47720290704009 4 0 -2
492 164 2 0.417 5.269012900432012 14.217644886092641 17.38046692325996 -2 2 1
281 94 2 0.417 1.5255708031151118 11.29073602014245 14.762682881683888 2 2 -3
407 136 2 0.417 6.13695273576685 10.785450644144799 17.83886946179756 3 -7 1
549 183 2 0.417 2.5893809195728372 14.904927292441512 14.296402452953272 1 3 -2
355 119 1 -0.834 0.23375411903281193 14.984129622723282 16.99724687184921 1 -3 5
579 193 2 0.417 2.5059018930518047 17.184368194974684 17.622119657220896 3 1 2
216 72 2 0.417 7.979690998633739 13.241244573410196 15.496381975845539 2 -1 2
44 15 2 0.417 7.398359588841226 15.707542603859252 15.843366615256171 -6 0 -7
548 183 2 0.417 2.857120503705551 14.136183902354503 15.572820988221752 1 3 -2
214 72 1 -0.834 7.205048866157408 13.372088478028967 16.043228673668306 2 -1 2
547 183 1 -0.834 2.702648237189514 15.020212831158869 15.239859739997753 1 3 -2
490 164 1 -0.834 5.224342490390502 13.69118979438077 18.178640883755616 -2 2 1
43 15 1 -0.834 8.179040985816881 16.059299961425886 15.415540397963612 -6 0 -7
409 137 1 -0.834 5.708081691178661 15.912315343984133 16.316610224636623 4 0 -2
280 94 1 -0.834 1.4554828226187264 10.39928598059873 15.104203608912346 2 2 -3
237 79 2 0.417 8.212763183567137 17.81085788815855 16.265939625617506 2 -7 2
406 136 1 -0.834 7.048015411677692 10.796399517153342 17.54548104488749 3 -7 1
484 162 1 -0.834 8.569677603772496 14.703737075905705 18.117101476035668 4 -8 1
408 136 2 0.417 7.128501808118053 11.606926884613694 17.042689595859756 3 -7 1
