#! FIELDS time dist coordNa
 0.000000 9.153942 6.047818
 1.000000 8.997822 5.896677
 2.000000 9.510499 6.033619
 3.000000 8.934892 6.077894
 4.000000 8.448509 6.011478
 5.000000 8.475623 5.985512
 6.000000 7.961109 5.965574
 7.000000 8.803865 6.027598
 8.000000 8.166924 6.025023
 9.000000 8.438657 5.778020
 10.000000 7.696612 5.862347
 11.000000 7.709270 5.983761
 12.000000 8.920807 5.875064
 13.000000 8.671805 6.026562
 14.000000 7.148583 6.041102
 15.000000 8.103509 5.709802
 16.000000 9.411756 5.984744
 17.000000 9.358833 5.231281
 18.000000 8.769145 5.908797
 19.000000 9.017969 5.971251
 20.000000 8.454545 6.033218
 21.000000 9.196315 6.003643
 22.000000 10.479563 5.604860
 23.000000 10.466634 5.038520
 24.000000 9.907804 6.055212
 25.000000 8.823481 6.012420
 26.000000 8.234555 6.033780
 27.000000 8.164569 5.877216
 28.000000 8.672314 6.120586
 29.000000 9.440904 6.059999
 30.000000 8.529580 5.450228
 31.000000 9.096868 6.047300
 32.000000 8.524706 5.967513
 33.000000 6.948166 6.008984
 34.000000 6.398880 6.053067
 35.000000 7.265520 5.920255
 36.000000 7.867851 5.993751
 37.000000 6.658109 5.921138
 38.000000 7.075661 5.988692
 39.000000 8.826162 5.468257
 40.000000 7.959987 5.916978
 41.000000 10.710857 4.961245
 42.000000 12.558414 5.955005
 43.000000 11.176695 5.952530
 44.000000 10.589161 6.026602
 45.000000 10.460953 6.015510
 46.000000 10.417957 6.035576
 47.000000 10.407013 6.020316
 48.000000 9.468180 5.969602
 49.000000 9.718883 6.068772
 50.000000 10.321222 5.692434
 51.000000 9.951909 5.014358
 52.000000 10.044883 6.010223
 53.000000 11.575659 6.023882
 54.000000 11.172802 5.849389
 55.000000 11.487070 5.338688
 56.000000 11.472916 6.281816
 57.000000 10.906975 5.957288
 58.000000 12.577027 5.593834
 59.000000 13.028805 6.105539
 60.000000 12.586004 6.033372
 61.000000 12.784777 5.793220
 62.000000 12.872067 5.925608
 63.000000 11.981771 5.072547
 64.000000 12.161512 5.784119
 65.000000 12.699870 5.989130
 66.000000 12.324903 6.051075
 67.000000 13.298472 6.005499
 68.000000 12.870369 5.985916
 69.000000 12.314940 5.977911
 70.000000 12.852729 6.000922
 71.000000 13.960412 6.017308
 72.000000 12.425197 5.246008
 73.000000 13.549830 6.027989
 74.000000 13.626151 6.065505
 75.000000 13.076993 6.061184
 76.000000 13.005452 6.036360
 77.000000 13.190888 6.009770
 78.000000 13.236714 6.077036
 79.000000 14.102500 6.504914
 80.000000 12.736737 6.006421
 81.000000 10.929938 5.297127
 82.000000 12.203753 5.873305
 83.000000 11.441761 5.889735
 84.000000 9.322229 5.958501
 85.000000 8.785776 6.057156
 86.000000 7.154668 5.981118
 87.000000 6.838911 5.983484
 88.000000 6.857958 5.466922
 89.000000 8.373395 6.197089
 90.000000 7.194528 5.529117
 91.000000 7.750741 6.116212
 92.000000 6.909544 5.991210
 93.000000 7.638720 5.964117
 94.000000 8.452531 5.194205
 95.000000 9.453267 6.029859
 96.000000 11.274379 5.079988
 97.000000 10.718443 6.054541
 98.000000 10.503911 6.814966
 99.000000 11.518087 6.048160
 100.000000 11.764996 5.993069
 101.000000 11.608503 6.035682
 102.000000 11.532458 6.740583
 103.000000 10.502593 6.061508
 104.000000 9.966220 5.981460
 105.000000 10.551389 6.061242
 106.000000 10.453967 5.902985
 107.000000 12.022939 6.090427
 108.000000 11.626495 5.265792
 109.000000 11.688875 6.012623
 110.000000 12.590654 5.871072
 111.000000 12.346533 5.962973
 112.000000 12.914573 6.051831
 113.000000 13.785901 6.013041
 114.000000 14.746226 6.073837
 115.000000 14.303926 6.029590
 116.000000 14.302479 5.998148
 117.000000 14.374953 6.840191
 118.000000 15.006104 6.068327
 119.000000 15.010012 6.034672
 120.000000 13.701757 5.880896
 121.000000 13.035491 5.183937
 122.000000 13.725701 5.124522
 123.000000 14.340630 6.030351
 124.000000 14.056405 5.146096
 125.000000 14.543981 6.003842
 126.000000 14.546712 6.051247
 127.000000 13.960990 6.020056
 128.000000 11.702908 6.080992
 129.000000 11.981073 6.039510
 130.000000 12.225563 6.045546
 131.000000 11.156174 6.025282
 132.000000 11.136255 5.820534
 133.000000 10.300450 5.905507
 134.000000 9.879185 5.093477
 135.000000 9.868912 6.851718
 136.000000 9.022896 6.011649
 137.000000 11.325002 6.069376
 138.000000 11.944241 6.033340
 139.000000 11.853609 6.058163
 140.000000 10.129888 5.107200
 141.000000 9.436856 6.023013
 142.000000 11.460923 5.208046
 143.000000 11.052668 5.949862
 144.000000 9.924062 6.126141
 145.000000 10.472219 5.909651
 146.000000 9.669553 6.023329
